time,pelvic_tilt,pelvic_list,pelvic_rotation,pelvic_tx,pelvic_ty,pelvic_tz,lumbar_extension,lumbar_bending,lumbar_rotation,neck_flex,neck_tilt,neck_rot,neck_tx1,neck_ty1,neck_tz1,SternumRRotZ,SternumRRotX,SternumRRotY,SternumRX,SternumRY,SternumRZ,SternumLRotZ,SternumLRotX,SternumLRotY,SternumLX,SternumLY,SternumLZ,shoulder_add_r,shoulder_flex_r,shoulder_rot_r,elbow_flexion_r,elbow_varus_valg_r,pro_sup_r,wrist_dev_r,wrist_flex_r,shoulder_add_l,shoulder_flex_l,shoulder_rot_l,elbow_flexion_l,elbow_varus_valg_l,pro_sup_l,wrist_dev_l,wrist_flex_l,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_rotation_r,knee_adduction_r,knee_tz_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_rotation_l,knee_adduction_l,knee_tz_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l
8.36666667,-0.53283656,-11.67453826,-83.96405319,0,0,0,-23.98294368,3.46040123,-3.52140338,-23.38866424,-3.64837897,0.79550187,-0.03649319,0.01512228,0.00016027,0.0,0.0,0.0,-0.00409746,-0.02239702,-0.00543201,0.0,0.0,0.0,-0.01729962,-0.03097325,0.0084885,-19.48060787,5.28026643,18.98845682,28.56406522,0.0,0.0,0.0,0.0,20.29629142,5.87110249,-35.14080365,25.29395321,0.0,0.0,0.0,0.0,-13.09220264,2.5722254,-7.0751349,-3.56242538,-1.1700212,-4.98473282,0.0,4.59068142,3.88662679,0.0,-10.68624853,-3.79050862,-6.16268906,-9.53583141,4.03858035,-4.98473282,0.0,12.46933521,8.92679177,0.0
8.375,-0.46092159,-11.60741168,-83.84098764,0,0,0,-23.98866879,3.44431745,-3.60878721,-23.30839697,-3.64917273,0.80591699,-0.03695017,0.01497009,0.0002157,0.0,0.0,0.0,-0.00436608,-0.02233901,-0.00513746,0.0,0.0,0.0,-0.01720093,-0.03104462,0.00836079,-19.3801949,5.36348635,18.94711275,28.57272064,0.0,0.0,0.0,0.0,20.30910468,5.92478048,-35.19721154,25.36324331,0.0,0.0,0.0,0.0,-12.99643461,2.49295364,-7.06614591,-3.67916945,-1.1449827,-4.98473282,0.0,4.63430325,3.92327511,0.0,-10.70661282,-3.7098011,-6.1240227,-9.36981794,4.2317322,-4.98473282,0.0,12.70456351,8.93386098,0.0
8.38333333,-0.46008159,-11.59267402,-83.83233027,0,0,0,-23.98986711,3.4472516,-3.60640491,-23.30624747,-3.65035765,0.80675859,-0.03689586,0.01488461,0.00011586,0.0,0.0,0.0,-0.0040449,-0.0224822,-0.00553413,0.0,0.0,0.0,-0.01689857,-0.03098025,0.00831239,-19.368285,5.37316625,18.94662698,28.57456618,0.0,0.0,0.0,0.0,20.31337866,5.93127643,-35.19806542,25.36415696,0.0,0.0,0.0,0.0,-12.99753549,2.4973761,-7.0665367,-3.684035,-1.14495237,-4.98473282,0.0,4.63891471,3.92373575,0.0,-10.71235175,-3.69912795,-6.12461359,-9.37282092,4.23842479,-4.98473282,0.0,12.70822793,8.93500175,0.0
8.39166667,-0.26655298,-11.4936755,-83.50851993,0,0,0,-23.93939779,3.30900332,-3.93690604,-22.99626032,-3.65580675,0.81194141,-0.03645476,0.0141971,0.00039792,0.0,0.0,0.0,-0.004336,-0.0224149,-0.0048862,0.0,0.0,0.0,-0.01690362,-0.03074285,0.00873901,-19.05903698,5.57120063,18.69126951,28.31187484,0.0,0.0,0.0,0.0,20.47861211,6.02568182,-35.40783436,25.26597126,0.0,0.0,0.0,0.0,-12.83888612,2.34389597,-7.14296352,-3.94962336,-1.24777714,-4.98473282,0.0,5.11015993,3.88376274,0.0,-10.60051868,-3.5912563,-6.18429624,-9.40096541,4.89065109,-4.98473282,0.0,12.98442046,9.02162439,0.0
8.4,-0.26857864,-11.47831324,-83.49467181,0,0,0,-23.9410584,3.31503614,-3.92777499,-22.99586924,-3.65562152,0.8128145,-0.03647635,0.01416614,0.0003816,0.0,0.0,0.0,-0.00399516,-0.02263531,-0.00520328,0.0,0.0,0.0,-0.01653291,-0.03070486,0.00865966,-19.04106732,5.58369125,18.69483051,28.31789611,0.0,0.0,0.0,0.0,20.47739342,6.03591248,-35.40975963,25.26861196,0.0,0.0,0.0,0.0,-12.84135075,2.34433919,-7.14155962,-3.95156312,-1.24691061,-4.98473282,0.0,5.10837929,3.88567668,0.0,-10.60421238,-3.58114463,-6.1875682,-9.40272988,4.89269909,-4.98473282,0.0,12.98556815,9.02003746,0.0
8.40833333,-0.23354427,-11.44256649,-83.38189654,0,0,0,-23.95357026,3.33395391,-3.87911572,-22.98355389,-3.65303208,0.8157393,-0.03658942,0.01414884,0.0004624,0.0,0.0,0.0,-0.00454847,-0.0225707,-0.00430351,0.0,0.0,0.0,-0.015781,-0.03069285,0.00843914,-18.90741603,5.63717892,18.72763593,28.34633698,0.0,0.0,0.0,0.0,20.42940846,6.10629229,-35.44308012,25.29050599,0.0,0.0,0.0,0.0,-12.82426075,2.31540118,-7.12801526,-3.98291821,-1.24683646,-4.98473282,0.0,5.09858338,3.89601286,0.0,-10.58895009,-3.55128063,-6.19603767,-9.36233666,4.94548524,-4.98473282,0.0,13.02830714,9.01277066,0.0
8.41666667,-0.24312267,-11.42903544,-83.37175754,0,0,0,-23.95320134,3.33359166,-3.8736045,-22.98165135,-3.65305003,0.81519926,-0.03668753,0.01411588,0.000458,0.0,0.0,0.0,-0.00409045,-0.02284479,-0.00467989,0.0,0.0,0.0,-0.01544786,-0.03072025,0.00835947,-18.89309246,5.64860237,18.72975934,28.34818511,0.0,0.0,0.0,0.0,20.42840383,6.11823263,-35.44455768,25.29271561,0.0,0.0,0.0,0.0,-12.82553653,2.31099219,-7.12893742,-3.98801845,-1.24932959,-4.98473282,0.0,5.10031998,3.89463172,0.0,-10.59754457,-3.54278936,-6.19456003,-9.36469035,4.9523573,-4.98473282,0.0,13.0321557,9.01419419,0.0
8.425,-0.02439723,-11.33232979,-82.96356347,0,0,0,-23.96637673,3.12868452,-4.16635689,-22.71845347,-3.53296936,0.65018024,-0.03675617,0.01361078,0.00088366,0.0,0.0,0.0,-0.00544061,-0.02306576,-0.00322624,0.0,0.0,0.0,-0.01616654,-0.03019323,0.00808479,-18.47529463,6.03655174,18.62952929,27.87457508,0.0,0.0,0.0,0.0,20.48638681,6.53747564,-35.77085396,24.91457457,0.0,0.0,0.0,0.0,-12.68401677,2.16745036,-7.05531104,-4.23522084,-1.52969353,-4.98473282,0.0,5.47818269,3.67915343,0.0,-10.40414742,-3.44475764,-6.29450863,-9.53327284,5.71513053,-4.98473282,0.0,13.17748512,8.95872881,0.0
8.43333333,-0.02854532,-11.31461287,-82.95434693,0,0,0,-23.96386028,3.13635373,-4.15450489,-22.717638,-3.53284196,0.65069398,-0.03681127,0.0136455,0.00082283,0.0,0.0,0.0,-0.00501845,-0.02328278,-0.00354306,0.0,0.0,0.0,-0.01580521,-0.03023207,0.00807091,-18.46177901,6.04730571,18.6338136,27.87957585,0.0,0.0,0.0,0.0,20.48871662,6.54688649,-35.77081759,24.91540609,0.0,0.0,0.0,0.0,-12.68705907,2.15917148,-7.05629755,-4.24026738,-1.53253234,-4.98473282,0.0,5.47541149,3.67804619,0.0,-10.41655144,-3.44137365,-6.29348793,-9.53623408,5.71758589,-4.98473282,0.0,13.17918839,8.9576417,0.0
8.44166667,-0.01341911,-11.29300067,-82.8846739,0,0,0,-23.96400487,3.14398349,-4.07051403,-22.70884993,-3.52206014,0.63764607,-0.03679469,0.01365346,0.0009981,0.0,0.0,0.0,-0.00515004,-0.02329719,-0.00273275,0.0,0.0,0.0,-0.0153421,-0.03046004,0.0079606,-18.34539677,6.0454119,18.70952131,27.87954634,0.0,0.0,0.0,0.0,20.456285,6.6457994,-35.80595861,24.93817819,0.0,0.0,0.0,0.0,-12.64807396,2.1322554,-7.06934658,-4.34078569,-1.59002903,-4.98473282,0.0,5.4403064,3.6441328,0.0,-10.45111877,-3.42252471,-6.25670335,-9.48244782,5.78892447,-4.98473282,0.0,13.23022871,8.9288904,0.0
8.45,-0.01696428,-11.27395344,-82.87245314,0,0,0,-23.95816968,3.14965402,-4.05954561,-22.70696916,-3.52280838,0.63724375,-0.03686894,0.01369298,0.00085685,0.0,0.0,0.0,-0.00482778,-0.02347954,-0.00308174,0.0,0.0,0.0,-0.01499414,-0.03047996,0.0079076,-18.331747,6.05521789,18.71527795,27.8842369,0.0,0.0,0.0,0.0,20.46108595,6.657487,-35.80521855,24.93881415,0.0,0.0,0.0,0.0,-12.65391659,2.12069189,-7.0707891,-4.34962806,-1.5948229,-4.98473282,0.0,5.44111457,3.64047823,0.0,-10.46694898,-3.42604746,-6.25730058,-9.49089343,5.78976495,-4.98473282,0.0,13.23098142,8.92633765,0.0
8.45833333,0.00413978,-11.27856698,-82.74913961,0,0,0,-23.9801575,3.1467544,-3.98940545,-22.68083539,-3.50843442,0.58835305,-0.03673983,0.0137332,0.00111978,0.0,0.0,0.0,-0.00497893,-0.02344601,-0.00234568,0.0,0.0,0.0,-0.0145915,-0.0305943,0.00781493,-18.21472933,6.02185386,18.83919892,27.86403704,0.0,0.0,0.0,0.0,20.45365469,6.79244737,-35.84447554,24.95431001,0.0,0.0,0.0,0.0,-12.62446975,2.11206389,-7.09602717,-4.5128303,-1.70267176,-4.98473282,0.0,5.48901325,3.53951919,0.0,-10.48762473,-3.42487116,-6.25346377,-9.50862754,5.8398369,-4.98473282,0.0,13.26940815,8.85837811,0.0
8.46666667,-0.00106936,-11.25633788,-82.73876365,0,0,0,-23.97341093,3.15312295,-3.9814367,-22.67804929,-3.50841592,0.58687812,-0.03682022,0.01382373,0.00100968,0.0,0.0,0.0,-0.00475237,-0.02363338,-0.00264983,0.0,0.0,0.0,-0.01429996,-0.03061882,0.00778931,-18.20409179,6.03093412,18.84514918,27.86898583,0.0,0.0,0.0,0.0,20.45959244,6.80275059,-35.84384854,24.95400252,0.0,0.0,0.0,0.0,-12.63256217,2.09643975,-7.09755424,-4.52255359,-1.70868406,-4.98473282,0.0,5.49120608,3.53414658,0.0,-10.50608686,-3.4315901,-6.25456809,-9.52118683,5.83941727,-4.98473282,0.0,13.26901397,8.85498698,0.0
8.475,0.10480848,-11.15501069,-82.49535062,0,0,0,-23.94825407,3.09877754,-4.1341243,-22.38406272,-3.03456452,-0.03167766,-0.03657864,0.01316045,-0.00121924,0.0,0.0,0.0,-0.00561864,-0.02393803,-0.00301011,0.0,0.0,0.0,-0.01541855,-0.03074266,0.00819499,-18.44326508,6.26409738,19.94055139,27.67686567,0.0,0.0,0.0,0.0,20.6547726,7.32231723,-36.7546319,24.43785572,0.0,0.0,0.0,0.0,-12.45400853,2.05821619,-6.14270812,-4.83467976,-2.36682249,-4.98473282,0.0,5.50149724,2.47531695,0.0,-10.24788149,-3.33557668,-5.86343557,-9.9190251,6.43027311,-4.98473282,0.0,13.17546618,7.61419933,0.0
8.48333333,0.09519465,-11.13066864,-82.48493257,0,0,0,-23.94231554,3.10793944,-4.12331286,-22.38385137,-3.03606435,-0.02993113,-0.03661874,0.01330899,-0.00124114,0.0,0.0,0.0,-0.00545952,-0.02411024,-0.00328792,0.0,0.0,0.0,-0.0150702,-0.03071501,0.00821051,-18.43048123,6.2671397,19.94448793,27.68039973,0.0,0.0,0.0,0.0,20.66071396,7.33545471,-36.75159273,24.44052573,0.0,0.0,0.0,0.0,-12.46256058,2.04057976,-6.14550424,-4.84487265,-2.37216968,-4.98473282,0.0,5.50310895,2.47131334,0.0,-10.26499224,-3.34528724,-5.86579736,-9.92663422,6.42653401,-4.98473282,0.0,13.17450758,7.6102111,0.0
8.49166667,0.08527148,-11.10958209,-82.4609265,0,0,0,-23.9181615,3.1355343,-4.0957572,-22.38369152,-3.03923761,-0.02590212,-0.03676547,0.01346871,-0.00131461,0.0,0.0,0.0,-0.005638,-0.0242393,-0.0033717,0.0,0.0,0.0,-0.01482109,-0.03083155,0.00835315,-18.40243586,6.25999676,19.95737202,27.68660741,0.0,0.0,0.0,0.0,20.67384302,7.36119248,-36.74489327,24.44611589,0.0,0.0,0.0,0.0,-12.47982292,2.01564128,-6.15724333,-4.87569197,-2.38974206,-4.98473282,0.0,5.50921177,2.45797618,0.0,-10.28978603,-3.35190214,-5.87546421,-9.9403934,6.41484782,-4.98473282,0.0,13.17516282,7.59841298,0.0
8.5,0.04246394,-11.11975187,-82.36604414,0,0,0,-23.92701313,3.18040753,-3.96492666,-22.41847391,-3.06171168,-0.0046549,-0.03650371,0.01359714,-0.00073157,0.0,0.0,0.0,-0.00568171,-0.02388401,-0.0026258,0.0,0.0,0.0,-0.01453454,-0.0309393,0.00852322,-18.2929476,6.11650751,20.04182942,27.67663006,0.0,0.0,0.0,0.0,20.69618714,7.48743433,-36.75974488,24.48467068,0.0,0.0,0.0,0.0,-12.43491166,2.08702126,-6.27678842,-5.08486571,-2.56895886,-4.98473282,0.0,5.62707673,2.29450841,0.0,-10.32397125,-3.39091159,-5.9371653,-9.94102431,6.32550422,-4.98473282,0.0,13.22574847,7.46883202,0.0
8.50833333,0.02812137,-11.09549022,-82.36357902,0,0,0,-23.92055334,3.19441384,-3.95689642,-22.41799072,-3.06216773,-0.00343825,-0.03652369,0.01373605,-0.00078399,0.0,0.0,0.0,-0.0056709,-0.02400092,-0.00293659,0.0,0.0,0.0,-0.01420891,-0.03083594,0.00853283,-18.28099555,6.12088167,20.0463751,27.68389565,0.0,0.0,0.0,0.0,20.70402984,7.49634509,-36.75886698,24.48376536,0.0,0.0,0.0,0.0,-12.44794902,2.06592484,-6.28152664,-5.09877307,-2.57823818,-4.98473282,0.0,5.63119543,2.28647092,0.0,-10.33890086,-3.39508711,-5.93742046,-9.95099261,6.32394768,-4.98473282,0.0,13.22700655,7.46565422,0.0
8.51666667,-0.02392525,-11.11032357,-82.35084635,0,0,0,-23.92228795,3.26814959,-3.86029404,-22.45166865,-3.06712977,0.02071214,-0.03637259,0.01394878,-0.00084134,0.0,0.0,0.0,-0.00580702,-0.02367909,-0.0026258,0.0,0.0,0.0,-0.01395072,-0.0309442,0.00883577,-18.24001352,6.03535697,20.11554954,27.7403875,0.0,0.0,0.0,0.0,20.73497033,7.55779129,-36.83869655,24.45125413,0.0,0.0,0.0,0.0,-12.39522921,2.12047024,-6.37195014,-5.32149652,-2.78331441,-4.98473282,0.0,5.80615914,2.06379458,0.0,-10.38460489,-3.42307846,-5.93823786,-9.99296224,6.29067838,-4.98473282,0.0,13.35980662,7.34826033,0.0
8.525,-0.03986851,-11.08572198,-82.34906169,0,0,0,-23.91659577,3.28457242,-3.8531352,-22.45131619,-3.06657425,0.02194162,-0.03641549,0.01403619,-0.00085146,0.0,0.0,0.0,-0.00585712,-0.02377764,-0.00299139,0.0,0.0,0.0,-0.01363536,-0.03079648,0.0088374,-18.2276012,6.03818344,20.12030676,27.74796512,0.0,0.0,0.0,0.0,20.74312181,7.56778817,-36.83907931,24.44982357,0.0,0.0,0.0,0.0,-12.41197956,2.10074345,-6.37312166,-5.33588088,-2.79026312,-4.98473282,0.0,5.80938056,2.05682636,0.0,-10.39465202,-3.42119726,-5.93695827,-10.00166961,6.29152281,-4.98473282,0.0,13.36266551,7.34668846,0.0
8.53333333,-0.09597368,-11.097402,-82.34299376,0,0,0,-23.92878159,3.37368027,-3.74572082,-22.49393212,-3.0518357,0.06962532,-0.03629552,0.01445797,-0.00103537,0.0,0.0,0.0,-0.00605357,-0.02345056,-0.00287917,0.0,0.0,0.0,-0.01360391,-0.03066222,0.00901736,-18.22434183,5.93756981,20.18641862,27.85060228,0.0,0.0,0.0,0.0,20.76705277,7.66945726,-37.01511248,24.37346364,0.0,0.0,0.0,0.0,-12.33583442,2.16148665,-6.3907165,-5.5979676,-3.01346377,-4.98473282,0.0,6.03357045,1.76654742,0.0,-10.42801772,-3.4473484,-5.87145575,-10.07195647,6.32986202,-4.98473282,0.0,13.6271627,7.25044591,0.0
8.54166667,-0.11379244,-11.0741261,-82.34157038,0,0,0,-23.91743718,3.39146874,-3.73833789,-22.49453677,-3.05029709,0.07097347,-0.03644484,0.01433162,-0.00098132,0.0,0.0,0.0,-0.00609764,-0.02346224,-0.00329097,0.0,0.0,0.0,-0.01314879,-0.03074044,0.00904101,-18.21150905,5.94548146,20.19052816,27.86204254,0.0,0.0,0.0,0.0,20.77631251,7.68075431,-37.01685524,24.36954467,0.0,0.0,0.0,0.0,-12.35800244,2.14130844,-6.38797997,-5.61324257,-3.01847041,-4.98473282,0.0,6.03487038,1.76052812,0.0,-10.4355632,-3.44201163,-5.86901603,-10.08271151,6.33270041,-4.98473282,0.0,13.62911633,7.25100066,0.0
8.55,-0.12740491,-11.05893579,-82.34352073,0,0,0,-23.88633178,3.46543377,-3.68650762,-22.5057995,-3.0479198,0.08773778,-0.03603795,0.0142338,-0.0015225,0.0,0.0,0.0,-0.00663443,-0.0232959,-0.00306694,0.0,0.0,0.0,-0.01288777,-0.03112283,0.00944713,-18.18832582,5.96318295,20.205058,27.91431301,0.0,0.0,0.0,0.0,20.80553838,7.70526997,-37.04729964,24.33964213,0.0,0.0,0.0,0.0,-12.37267063,2.11302217,-6.38831367,-5.67391917,-3.06489067,-4.98473282,0.0,6.06554663,1.70517119,0.0,-10.45737154,-3.40740493,-5.84497081,-10.12129096,6.36010009,-4.98473282,0.0,13.67867687,7.25509465,0.0
8.55833333,-0.42070724,-10.57892046,-82.458339,0,0,0,-23.4317412,3.66851291,-3.41935428,-22.57458997,-3.02399355,0.31347907,-0.03644674,0.01439611,-0.00115458,0.0,0.0,0.0,-0.00560371,-0.02354928,-0.00422096,0.0,0.0,0.0,-0.01505,-0.03147707,0.01005929,-18.39750856,5.50726487,20.08299007,28.62055823,0.0,0.0,0.0,0.0,21.10671705,8.66506891,-39.34728697,23.2049343,0.0,0.0,0.0,0.0,-11.62372555,2.42618064,-4.61545729,-6.17059187,-3.94040286,-4.98473282,0.0,5.8669837,0.09413367,0.0,-9.7512519,-3.61897853,-5.52134316,-10.5674464,6.42238485,-4.98473282,0.0,14.16117579,6.98669453,0.0
8.56666667,-0.43677503,-10.55498688,-82.45826889,0,0,0,-23.42438525,3.68711102,-3.40550278,-22.5744478,-3.02379405,0.31312251,-0.03660685,0.01430669,-0.00115012,0.0,0.0,0.0,-0.00568323,-0.02368036,-0.0046191,0.0,0.0,0.0,-0.01472688,-0.03141174,0.01005268,-18.37872448,5.5222073,20.08668362,28.63038239,0.0,0.0,0.0,0.0,21.1108821,8.66787375,-39.34599468,23.20349335,0.0,0.0,0.0,0.0,-11.64212648,2.41570667,-4.61866818,-6.18907465,-3.94771233,-4.98473282,0.0,5.87284152,0.08883397,0.0,-9.76151528,-3.59330992,-5.51806119,-10.57696418,6.42769562,-4.98473282,0.0,14.16477283,6.99079357,0.0
8.575,-0.41811574,-10.54675688,-82.52182218,0,0,0,-23.4551991,3.695391,-3.31038616,-22.59373356,-3.02788125,0.31864958,-0.03667454,0.01437768,-0.00157316,0.0,0.0,0.0,-0.00639956,-0.02349227,-0.00440145,0.0,0.0,0.0,-0.01416399,-0.03142653,0.00985223,-18.33163932,5.63860627,20.07333696,28.6746356,0.0,0.0,0.0,0.0,21.06872413,8.65317337,-39.38762239,23.21526523,0.0,0.0,0.0,0.0,-11.59406135,2.35992929,-4.63700257,-6.34863787,-4.02935174,-4.98473282,0.0,5.99334653,0.01408461,0.0,-9.80204941,-3.52462721,-5.44745125,-10.63004028,6.5012467,-4.98473282,0.0,14.31809224,7.03469231,0.0
8.58333333,-0.43353486,-10.5253803,-82.5193708,0,0,0,-23.44420531,3.7107064,-3.29877882,-22.59488749,-3.02717787,0.32003317,-0.03679543,0.01424057,-0.00154857,0.0,0.0,0.0,-0.00642141,-0.02361817,-0.00483988,0.0,0.0,0.0,-0.01385352,-0.03139357,0.00984586,-18.3172447,5.64919234,20.0753743,28.68214581,0.0,0.0,0.0,0.0,21.07827455,8.66603451,-39.38579539,23.21658715,0.0,0.0,0.0,0.0,-11.61518962,2.35705436,-4.63559121,-6.37214319,-4.03242682,-4.98473282,0.0,5.99721865,0.01237444,0.0,-9.81289462,-3.49681533,-5.44620039,-10.64526022,6.50505356,-4.98473282,0.0,14.32433208,7.03872598,0.0
8.59166667,-0.40103931,-10.55178501,-82.5946419,0,0,0,-23.55566239,3.70144809,-3.18101969,-22.64113989,-3.02329957,0.37285457,-0.03723535,0.01449551,-0.00185923,0.0,0.0,0.0,-0.00708045,-0.02339859,-0.00475202,0.0,0.0,0.0,-0.01356335,-0.03148804,0.00986185,-18.29767,5.76970889,20.03355889,28.74891617,0.0,0.0,0.0,0.0,21.09707126,8.7333317,-39.48274205,23.25278597,0.0,0.0,0.0,0.0,-11.54499539,2.27488078,-4.53744855,-6.66591159,-4.053492,-4.98473282,0.0,6.13882123,-0.01354423,0.0,-9.82578743,-3.42405724,-5.35424919,-10.83709329,6.59796448,-4.98473282,0.0,14.6023195,7.11955799,0.0
8.6,-0.41684828,-10.53013653,-82.59017044,0,0,0,-23.54651617,3.7126612,-3.17096781,-22.64221564,-3.02276457,0.37466988,-0.03728842,0.01434785,-0.00182207,0.0,0.0,0.0,-0.00689681,-0.0235265,-0.00523182,0.0,0.0,0.0,-0.01318999,-0.03143146,0.00983557,-18.28466669,5.78383783,20.03492506,28.7583141,0.0,0.0,0.0,0.0,21.10596012,8.74656916,-39.48278417,23.25426748,0.0,0.0,0.0,0.0,-11.56235032,2.27824968,-4.53371922,-6.68180288,-4.05410488,-4.98473282,0.0,6.14193295,-0.0132099,0.0,-9.83714969,-3.3980744,-5.35499425,-10.85283873,6.59862963,-4.98473282,0.0,14.60392172,7.12283704,0.0
8.60833333,-0.42880424,-10.51075565,-82.58840584,0,0,0,-23.52829509,3.73464984,-3.15150581,-22.64526784,-3.02271094,0.37998566,-0.03739992,0.01406596,-0.00188444,0.0,0.0,0.0,-0.00690528,-0.02365307,-0.00557405,0.0,0.0,0.0,-0.01285106,-0.03155821,0.00991752,-18.26489971,5.81231401,20.03754614,28.78134035,0.0,0.0,0.0,0.0,21.11697756,8.76069961,-39.48645591,23.25551404,0.0,0.0,0.0,0.0,-11.58347998,2.27317902,-4.5266073,-6.71224436,-4.0550201,-4.98473282,0.0,6.14622565,-0.01185226,0.0,-9.85698647,-3.36333023,-5.35124985,-10.88415669,6.60359834,-4.98473282,0.0,14.61249044,7.13071454,0.0
8.61666667,-0.3931306,-10.58795226,-82.7474068,0,0,0,-23.77935716,3.66939751,-2.98979091,-22.68900481,-3.04294175,0.54574027,-0.03814485,0.01462254,-0.00180053,0.0,0.0,0.0,-0.00744644,-0.0234957,-0.00556325,0.0,0.0,0.0,-0.01300392,-0.0315743,0.01031986,-18.2711415,5.98221364,19.94477813,28.94022202,0.0,0.0,0.0,0.0,21.26946121,8.94539876,-39.77191703,23.30374496,0.0,0.0,0.0,0.0,-11.48262525,2.16194388,-4.18298358,-7.16523614,-3.9979651,-4.98473282,0.0,6.37684489,0.07000232,0.0,-9.79787733,-3.28926601,-5.25143828,-11.32440877,6.58262642,-4.98473282,0.0,14.96070569,7.24179287,0.0
8.625,-0.40861626,-10.56081793,-82.74713056,0,0,0,-23.7762933,3.68068258,-2.97885705,-22.68830601,-3.04362896,0.54839674,-0.03834158,0.01442616,-0.00182532,0.0,0.0,0.0,-0.00716953,-0.02353999,-0.00597279,0.0,0.0,0.0,-0.01256379,-0.03149597,0.01033986,-18.25506155,5.99954201,19.94744617,28.95298085,0.0,0.0,0.0,0.0,21.27304318,8.95198222,-39.77668158,23.30296216,0.0,0.0,0.0,0.0,-11.49399454,2.16382642,-4.18150459,-7.17573483,-4.00271376,-4.98473282,0.0,6.37949506,0.06895752,0.0,-9.81210264,-3.26303839,-5.24892711,-11.33587219,6.58369147,-4.98473282,0.0,14.96018619,7.2464107,0.0
8.63333333,-0.42216621,-10.53513823,-82.75524723,0,0,0,-23.76836774,3.70009825,-2.9623079,-22.68817915,-3.04582208,0.55444909,-0.03860765,0.01412277,-0.00195528,0.0,0.0,0.0,-0.00710568,-0.02354569,-0.00624987,0.0,0.0,0.0,-0.0121519,-0.03150451,0.01044771,-18.23108628,6.03094041,19.95162258,28.98000726,0.0,0.0,0.0,0.0,21.27538053,8.95648574,-39.7880782,23.3015921,0.0,0.0,0.0,0.0,-11.5085124,2.15543572,-4.1773383,-7.19972779,-4.00989905,-4.98473282,0.0,6.38402942,0.06849382,0.0,-9.83227344,-3.22975323,-5.24091338,-11.36038439,6.58731536,-4.98473282,0.0,14.96404177,7.25528659,0.0
8.64166667,-0.39331996,-10.14965262,-83.17831334,0,0,0,-23.62759539,3.47559543,-2.50333634,-22.58708908,-3.35836548,0.96002502,-0.03943631,0.01418104,-0.00048404,0.0,0.0,0.0,-0.00758724,-0.02345866,-0.00550301,0.0,0.0,0.0,-0.01415279,-0.03196281,0.01131396,-18.05209599,6.09751273,19.38902166,29.30092506,0.0,0.0,0.0,0.0,21.68720807,9.91828915,-42.24596896,22.43451432,0.0,0.0,0.0,0.0,-10.75940864,2.07143508,-1.82548591,-7.83274902,-6.06209584,-4.98473282,0.0,6.80742419,0.57416438,0.0,-9.26361416,-2.99057193,-4.62210265,-11.76650427,5.06639671,-4.98473282,0.0,15.29089494,8.35068864,0.0
8.65,-0.41188335,-10.12281979,-83.18003258,0,0,0,-23.62506315,3.48157261,-2.49752632,-22.58634783,-3.35733307,0.96020871,-0.03960328,0.01396064,-0.0005388,0.0,0.0,0.0,-0.00740228,-0.02336614,-0.00591252,0.0,0.0,0.0,-0.01374986,-0.0317136,0.01139133,-18.04333586,6.11235464,19.39110426,29.31047703,0.0,0.0,0.0,0.0,21.68985387,9.91959004,-42.24445635,22.43332913,0.0,0.0,0.0,0.0,-10.77299831,2.06971825,-1.82747886,-7.85107849,-6.06587456,-4.98473282,0.0,6.81037115,0.57476635,0.0,-9.27913879,-2.97113202,-4.61911622,-11.78039463,5.06904444,-4.98473282,0.0,15.29374475,8.35433821,0.0
8.65833333,-0.42891453,-10.09804658,-83.1933275,0,0,0,-23.62378492,3.49635914,-2.48809675,-22.58463355,-3.3568803,0.96147574,-0.03990254,0.0136835,-0.00069589,0.0,0.0,0.0,-0.00740824,-0.02322726,-0.00623588,0.0,0.0,0.0,-0.01338518,-0.03157803,0.01152135,-18.02701629,6.1389696,19.39566586,29.3322578,0.0,0.0,0.0,0.0,21.69084603,9.9128948,-42.24499282,22.43029377,0.0,0.0,0.0,0.0,-10.78687912,2.05698289,-1.83212611,-7.88703986,-6.07500733,-4.98473282,0.0,6.82081134,0.57370363,0.0,-9.30144982,-2.94605971,-4.61094354,-11.80932467,5.07401744,-4.98473282,0.0,15.3031345,8.36073331,0.0
8.66666667,-0.39844574,-10.20726058,-83.34272042,0,0,0,-23.88981089,3.44171193,-2.43601863,-22.52393602,-3.37427886,0.98520047,-0.04026596,0.01402861,-0.00110834,0.0,0.0,0.0,-0.00741228,-0.02273905,-0.00607478,0.0,0.0,0.0,-0.01312084,-0.03114602,0.01153003,-18.00383966,6.28436893,19.40731631,29.47698843,0.0,0.0,0.0,0.0,21.72177218,9.92606781,-42.22451005,22.48092109,0.0,0.0,0.0,0.0,-10.68339739,1.97174232,-1.71151138,-8.39677895,-6.08521479,-4.98473282,0.0,7.17076437,0.6667109,0.0,-9.32514694,-2.86665792,-4.50370584,-12.1367421,4.98630434,-4.98473282,0.0,15.57102323,8.35549237,0.0
