NO_OF_FRAMES	1227
NO_OF_CAMERAS	1
FREQUENCY	120
TIME_STAMP	Place Holder
REFERENCE	GLOBAL
SCALE	1.000
SOLVER	OpenSim IK
Frame	Time	pelvis	X	Y	Z	QX	QY	QZ	QW	head_neck	X	Y	Z	QX	QY	QZ	QW	torso	X	Y	Z	QX	QY	QZ	QW	sternumR	X	Y	Z	QX	QY	QZ	QW	sternumL	X	Y	Z	QX	QY	QZ	QW	clavicle_R	X	Y	Z	QX	QY	QZ	QW	scapula_R	X	Y	Z	QX	QY	QZ	QW	humerus_R	X	Y	Z	QX	QY	QZ	QW	ulna_R	X	Y	Z	QX	QY	QZ	QW	radius_R	X	Y	Z	QX	QY	QZ	QW	hand_R	X	Y	Z	QX	QY	QZ	QW	clavicle_L	X	Y	Z	QX	QY	QZ	QW	scapula_L	X	Y	Z	QX	QY	QZ	QW	humerus_L	X	Y	Z	QX	QY	QZ	QW	ulna_L	X	Y	Z	QX	QY	QZ	QW	radius_L	X	Y	Z	QX	QY	QZ	QW	hand_L	X	Y	Z	QX	QY	QZ	QW	femur_r	X	Y	Z	QX	QY	QZ	QW	tibia_r	X	Y	Z	QX	QY	QZ	QW	talus_r	X	Y	Z	QX	QY	QZ	QW	calcn_r	X	Y	Z	QX	QY	QZ	QW	toes_r	X	Y	Z	QX	QY	QZ	QW	femur_l	X	Y	Z	QX	QY	QZ	QW	tibia_l	X	Y	Z	QX	QY	QZ	QW	talus_l	X	Y	Z	QX	QY	QZ	QW	calcn_l	X	Y	Z	QX	QY	QZ	QW	toes_l	X	Y	Z	QX	QY	QZ	QW
1162	9.67500		626.399	-5482.277	1062.776	0.052123	-0.048135	0.996609	-0.041676		679.714	-5456.315	1575.842	0.090571	-0.346262	0.922972	-0.141497		622.784	-5383.800	1113.758	0.067212	-0.147677	0.986326	-0.028905		644.159	-5549.935	1452.500	0.067212	-0.147677	0.986326	-0.028905		704.347	-5550.006	1454.236	0.067212	-0.147677	0.986326	-0.028905		644.159	-5549.935	1452.500	0.085913	-0.137641	0.981660	0.100084		502.688	-5515.152	1506.866	0.060706	-0.150468	0.984126	-0.071902		486.275	-5496.563	1476.430	0.237303	-0.065278	0.949972	-0.192299		358.565	-5487.665	1211.480	0.150788	0.226343	0.924796	-0.266053		339.955	-5502.794	1209.730	0.150788	0.226343	0.924796	-0.266053		289.321	-5653.839	1011.586	0.150788	0.226343	0.924796	-0.266053		704.347	-5550.006	1454.236	0.047361	-0.155187	0.974115	-0.157399		847.845	-5493.080	1472.870	0.073590	-0.144605	0.986648	0.014147		833.142	-5472.659	1442.735	-0.245286	-0.243732	0.934367	0.085956		967.464	-5354.536	1213.740	-0.190480	0.239600	0.926951	0.216958		986.839	-5367.158	1213.679	-0.190480	0.239600	0.926951	0.216958		1059.244	-5516.993	1034.571	-0.190480	0.239600	0.926951	0.216958		515.754	-5412.017	1003.343	0.026894	0.015722	0.999500	0.005388		491.900	-5429.869	562.772	0.100516	-0.445112	0.886271	0.079347		439.781	-5039.741	279.944	0.122133	-0.365589	0.919268	0.079839		436.742	-4975.159	284.530	-0.087167	-0.383365	0.919183	0.023151		440.411	-5100.906	155.010	-0.087167	-0.383365	0.919183	0.023151		709.085	-5394.833	983.860	0.007664	0.199668	0.977830	0.062639		691.434	-5566.516	580.183	-0.048914	-0.050759	0.991006	0.113744		746.371	-5521.209	78.864	-0.048931	-0.003534	0.992946	0.107938		768.614	-5475.426	38.737	-0.034465	-0.007935	0.992262	0.119021		728.149	-5647.331	32.605	-0.034465	-0.007935	0.992262	0.119021
1163	9.68333		625.585	-5477.178	1060.914	0.052833	-0.047157	0.996369	-0.047263		675.897	-5449.859	1574.843	0.091609	-0.348018	0.921530	-0.145854		620.897	-5378.677	1111.761	0.065375	-0.145631	0.986700	-0.030677		641.586	-5543.901	1451.502	0.065375	-0.145631	0.986700	-0.030677		701.326	-5542.153	1453.897	0.065375	-0.145631	0.986700	-0.030677		641.586	-5543.901	1451.502	0.083825	-0.135852	0.982263	0.098376		499.771	-5509.366	1505.125	0.058960	-0.148344	0.984423	-0.073689		483.429	-5490.946	1474.548	0.238046	-0.063445	0.948132	-0.200886		355.457	-5484.203	1209.661	0.148979	0.227104	0.922462	-0.274395		337.117	-5499.658	1207.908	0.148979	0.227104	0.922462	-0.274395		289.022	-5651.376	1009.647	0.148979	0.227104	0.922462	-0.274395		701.326	-5542.153	1453.897	0.045807	-0.152918	0.974254	-0.159205		844.559	-5484.696	1472.932	0.071666	-0.142640	0.987099	0.012393		829.921	-5464.438	1442.657	-0.243471	-0.242695	0.935080	0.086297		963.322	-5346.747	1212.902	-0.190655	0.229917	0.930081	0.213864		982.835	-5359.155	1212.649	-0.190655	0.229917	0.930081	0.213864		1057.179	-5504.910	1030.988	-0.190655	0.229917	0.930081	0.213864		514.103	-5408.259	1001.475	0.025672	0.011003	0.999609	0.001173		491.430	-5421.916	560.829	0.100354	-0.438557	0.890025	0.073842		436.241	-5036.371	272.355	0.121591	-0.358041	0.922753	0.074491		432.419	-4971.768	275.943	-0.087163	-0.376926	0.921991	0.016175		438.172	-5099.414	148.371	-0.087163	-0.376926	0.921991	0.016175		707.211	-5388.915	981.807	0.006506	0.206485	0.976431	0.062490		690.196	-5566.423	580.487	-0.050389	-0.050315	0.990951	0.113778		746.561	-5521.735	79.271	-0.050398	-0.001725	0.992885	0.107872		768.909	-5476.111	39.021	-0.033946	-0.006755	0.992108	0.120515		727.907	-5647.904	33.305	-0.033946	-0.006755	0.992108	0.120515
1164	9.69167		623.661	-5472.049	1059.065	0.051475	-0.045735	0.996413	-0.049190		672.383	-5443.699	1572.155	0.092311	-0.345930	0.921701	-0.149260		618.439	-5373.440	1109.650	0.064453	-0.143771	0.986925	-0.033995		638.384	-5537.405	1450.329	0.064453	-0.143771	0.986925	-0.033995		699.303	-5536.281	1452.353	0.064453	-0.143771	0.986925	-0.033995		638.384	-5537.405	1450.329	0.082668	-0.134128	0.982919	0.095115		496.190	-5503.622	1503.425	0.058121	-0.146445	0.984502	-0.077014		479.819	-5485.407	1472.741	0.236854	-0.060606	0.947809	-0.204660		352.785	-5480.559	1207.361	0.146674	0.229779	0.921185	-0.277680		334.586	-5496.177	1205.589	0.146674	0.229779	0.921185	-0.277680		288.562	-5648.948	1007.645	0.146674	0.229779	0.921185	-0.277680		699.303	-5536.281	1452.353	0.045136	-0.150954	0.974044	-0.162524		842.104	-5477.830	1471.619	0.070664	-0.140822	0.987468	0.009088		827.423	-5457.766	1441.235	-0.240995	-0.245864	0.935228	0.082589		959.130	-5337.761	1211.700	-0.190771	0.223671	0.932748	0.208707		978.804	-5349.908	1211.304	-0.190771	0.223671	0.932748	0.208707		1054.957	-5492.696	1028.042	-0.190771	0.223671	0.932748	0.208707		512.095	-5403.710	999.116	0.023559	0.006765	0.999689	-0.004513		491.372	-5413.620	558.399	0.100683	-0.432316	0.893494	0.068071		432.695	-5032.545	264.720	0.122179	-0.348072	0.926919	0.068846		427.968	-4967.943	267.010	-0.085846	-0.368340	0.925681	0.008437		435.825	-5098.009	142.023	-0.085846	-0.368340	0.925681	0.008437		705.186	-5383.670	979.984	0.005217	0.212040	0.975233	0.062703		688.922	-5565.907	580.649	-0.051959	-0.049439	0.990805	0.114725		746.801	-5522.337	79.507	-0.051910	0.000204	0.992712	0.108762		769.345	-5476.921	39.131	-0.034668	-0.005114	0.991904	0.122062		727.792	-5648.598	33.943	-0.034668	-0.005114	0.991904	0.122062
1165	9.70000		621.790	-5466.708	1057.061	0.049883	-0.044228	0.996473	-0.050968		669.101	-5437.151	1569.557	0.092398	-0.344773	0.921602	-0.152462		616.041	-5367.983	1107.364	0.063147	-0.142249	0.987124	-0.036942		635.152	-5531.270	1449.098	0.063147	-0.142249	0.987124	-0.036942		696.660	-5529.521	1450.329	0.063147	-0.142249	0.987124	-0.036942		635.152	-5531.270	1449.098	0.081174	-0.132790	0.983500	0.092220		492.582	-5498.151	1501.602	0.056882	-0.144868	0.984572	-0.079966		476.219	-5480.108	1470.812	0.235657	-0.058185	0.947478	-0.208245		350.093	-5476.892	1204.975	0.144350	0.232250	0.919981	-0.280817		332.029	-5492.664	1203.178	0.144350	0.232250	0.919981	-0.280817		288.032	-5646.379	1005.504	0.144350	0.232250	0.919981	-0.280817		696.660	-5529.521	1450.329	0.044040	-0.149275	0.973857	-0.165471		839.060	-5470.219	1469.949	0.069292	-0.139359	0.987795	0.006153		824.375	-5450.316	1439.461	-0.239748	-0.248248	0.935211	0.079215		955.044	-5328.553	1210.259	-0.191807	0.217890	0.934861	0.204373		974.859	-5340.466	1209.779	-0.191807	0.217890	0.934861	0.204373		1052.952	-5480.583	1025.277	-0.191807	0.217890	0.934861	0.204373		510.192	-5398.925	996.541	0.021925	0.002915	0.999712	-0.009321		490.946	-5405.395	555.809	0.100829	-0.426149	0.896802	0.063066		429.346	-5028.775	257.027	0.122060	-0.340484	0.930096	0.063971		423.886	-4964.203	258.324	-0.085383	-0.361830	0.928324	0.001967		433.631	-5096.043	135.345	-0.085383	-0.361830	0.928324	0.001967		703.276	-5378.250	978.028	0.004058	0.218136	0.973909	0.062465		687.703	-5565.658	580.936	-0.053330	-0.048820	0.990719	0.115105		746.900	-5522.893	79.879	-0.053252	0.001807	0.992603	0.109087		769.576	-5477.636	39.399	-0.035370	-0.003740	0.991779	0.122923		727.713	-5649.250	34.654	-0.035370	-0.003740	0.991779	0.122923
1166	9.70833		620.447	-5461.267	1054.399	0.049869	-0.043460	0.996236	-0.056019		665.275	-5430.214	1567.961	0.094133	-0.346408	0.920347	-0.155249		613.669	-5362.556	1104.599	0.062139	-0.140110	0.987415	-0.038991		631.936	-5524.910	1447.034	0.062139	-0.140110	0.987415	-0.038991		693.730	-5521.503	1449.450	0.062139	-0.140110	0.987415	-0.038991		631.936	-5524.910	1447.034	0.079896	-0.130800	0.984057	0.090226		489.090	-5492.155	1499.012	0.055968	-0.142687	0.984774	-0.082026		472.739	-5474.300	1468.106	0.236552	-0.056322	0.945677	-0.215790		346.342	-5473.144	1202.380	0.142371	0.234830	0.917225	-0.288588		328.558	-5489.235	1200.614	0.142371	0.234830	0.917225	-0.288588		287.399	-5644.223	1003.324	0.142371	0.234830	0.917225	-0.288588		693.730	-5521.503	1449.450	0.043320	-0.147022	0.973878	-0.167542		835.836	-5461.551	1469.227	0.068192	-0.137266	0.988176	0.004118		821.157	-5441.829	1438.620	-0.238292	-0.247631	0.935964	0.076596		950.730	-5319.943	1208.862	-0.193108	0.210225	0.937416	0.199413		970.709	-5331.574	1208.276	-0.193108	0.210225	0.937416	0.199413		1051.165	-5468.184	1022.166	-0.193108	0.210225	0.937416	0.199413		508.199	-5394.683	993.753	0.019970	-0.001949	0.999700	-0.014026		490.664	-5396.784	553.029	0.101485	-0.420105	0.899782	0.060036		426.597	-5024.462	249.418	0.123153	-0.330758	0.933653	0.061029		420.554	-4959.929	249.449	-0.083573	-0.353070	0.931852	-0.002998		431.452	-5094.068	129.079	-0.083573	-0.353070	0.931852	-0.002998		701.073	-5372.065	975.320	0.002613	0.225098	0.972307	0.062789		686.274	-5565.356	580.870	-0.055142	-0.048357	0.990474	0.116540		747.291	-5523.359	79.966	-0.054972	0.005131	0.992367	0.110267		770.201	-5478.442	39.240	-0.036332	-0.000717	0.991518	0.124786		727.660	-5649.914	35.492	-0.036332	-0.000717	0.991518	0.124786
1167	9.71667		618.598	-5455.511	1051.973	0.048062	-0.041803	0.996322	-0.057322		662.001	-5423.325	1564.615	0.093562	-0.344511	0.920575	-0.158432		611.368	-5356.669	1101.851	0.060349	-0.138538	0.987631	-0.041825		628.731	-5518.409	1445.577	0.060349	-0.138538	0.987631	-0.041825		690.931	-5514.586	1446.922	0.060349	-0.138538	0.987631	-0.041825		628.731	-5518.409	1445.577	0.077916	-0.129476	0.984641	0.087445		485.483	-5486.271	1496.827	0.054249	-0.141039	0.984867	-0.084866		469.178	-5468.585	1465.801	0.235257	-0.053540	0.945455	-0.218868		343.813	-5469.178	1199.585	0.140068	0.237783	0.915982	-0.291234		326.158	-5485.409	1197.805	0.140068	0.237783	0.915982	-0.291234		287.019	-5641.470	1000.950	0.140068	0.237783	0.915982	-0.291234		690.931	-5514.586	1446.922	0.041750	-0.145230	0.973723	-0.170379		832.630	-5453.833	1467.173	0.066335	-0.135774	0.988516	0.001297		817.984	-5434.270	1436.448	-0.237363	-0.250455	0.935717	0.073250		946.679	-5310.439	1207.237	-0.194221	0.204589	0.939278	0.195394		966.784	-5321.845	1206.582	-0.194221	0.204589	0.939278	0.195394		1049.077	-5455.821	1019.363	-0.194221	0.204589	0.939278	0.195394		506.416	-5389.400	990.690	0.018720	-0.005081	0.999640	-0.018515		489.956	-5388.673	550.021	0.101673	-0.414276	0.902750	0.055505		423.274	-5020.679	241.732	0.122839	-0.324615	0.936125	0.056613		416.597	-4956.213	240.964	-0.083382	-0.347848	0.933795	-0.008687		429.226	-5091.677	122.259	-0.083382	-0.347848	0.933795	-0.008687		699.301	-5366.335	972.943	0.001414	0.231583	0.970742	0.063461		685.014	-5565.063	581.038	-0.056811	-0.047769	0.990244	0.117929		747.691	-5523.944	80.266	-0.056557	0.005886	0.992111	0.111723		770.859	-5479.166	39.533	-0.037143	-0.000264	0.991224	0.126865		727.598	-5650.460	35.883	-0.037143	-0.000264	0.991224	0.126865
1168	9.72500		616.782	-5449.658	1049.073	0.046706	-0.040390	0.996268	-0.060303		658.274	-5416.341	1561.518	0.094446	-0.343378	0.920418	-0.161251		608.807	-5350.743	1098.694	0.059203	-0.136587	0.987848	-0.044673		625.508	-5511.508	1443.319	0.059203	-0.136587	0.987848	-0.044673		688.446	-5507.373	1445.028	0.059203	-0.136587	0.987848	-0.044673		625.508	-5511.508	1443.319	0.076524	-0.127691	0.985228	0.084650		481.918	-5479.985	1493.993	0.053188	-0.139040	0.984959	-0.087721		465.617	-5462.497	1462.853	0.235248	-0.050962	0.944514	-0.223507		340.588	-5465.080	1196.491	0.138084	0.241408	0.913810	-0.295984		323.134	-5481.530	1194.745	0.138084	0.241408	0.913810	-0.295984		286.430	-5639.062	998.594	0.138084	0.241408	0.913810	-0.295984		688.446	-5507.373	1445.028	0.040868	-0.143146	0.973566	-0.173231		829.741	-5445.768	1465.526	0.065104	-0.133875	0.988856	-0.001539		815.087	-5426.392	1434.685	-0.235759	-0.252204	0.935935	0.069542		942.482	-5301.084	1205.551	-0.195162	0.198334	0.941467	0.190304		962.738	-5312.216	1204.806	-0.195162	0.198334	0.941467	0.190304		1047.024	-5443.154	1016.329	-0.195162	0.198334	0.941467	0.190304		504.399	-5384.363	987.286	0.016579	-0.008946	0.999532	-0.024113		489.756	-5380.143	546.676	0.102654	-0.408660	0.905384	0.052325		420.392	-5016.284	234.102	0.124072	-0.315865	0.939135	0.053484		413.124	-4951.905	232.214	-0.081464	-0.340077	0.936764	-0.013593		426.939	-5089.296	115.880	-0.081464	-0.340077	0.936764	-0.013593		697.197	-5360.188	970.083	-0.000084	0.238337	0.969040	0.064473		683.578	-5564.563	580.909	-0.058842	-0.047192	0.989876	0.120235		748.311	-5524.421	80.320	-0.058443	0.007971	0.991733	0.113958		771.826	-5479.928	39.473	-0.038315	0.001504	0.990809	0.129722		727.562	-5650.977	36.353	-0.038315	0.001504	0.990809	0.129722
1169	9.73333		614.866	-5443.553	1046.184	0.045037	-0.038861	0.996296	-0.062098		654.863	-5409.103	1558.056	0.094088	-0.342285	0.920337	-0.164219		606.356	-5344.536	1095.509	0.057569	-0.135277	0.987995	-0.047454		622.109	-5504.971	1441.259	0.057569	-0.135277	0.987995	-0.047454		685.231	-5499.663	1442.138	0.057569	-0.135277	0.987995	-0.047454		622.109	-5504.971	1441.259	0.074733	-0.126606	0.985736	0.081912		478.150	-5474.086	1491.274	0.051613	-0.137660	0.984985	-0.090506		461.887	-5456.749	1460.029	0.234565	-0.048514	0.943998	-0.226920		337.548	-5461.010	1193.365	0.135965	0.244691	0.912180	-0.299280		320.247	-5477.622	1191.631	0.135965	0.244691	0.912180	-0.299280		285.693	-5636.378	996.077	0.135965	0.244691	0.912180	-0.299280		685.231	-5499.663	1442.138	0.039419	-0.141634	0.973349	-0.176007		826.119	-5437.281	1463.083	0.063415	-0.132637	0.989125	-0.004311		811.492	-5418.048	1432.141	-0.235705	-0.254250	0.935666	0.065801		938.388	-5291.222	1203.565	-0.197217	0.193155	0.942925	0.186251		958.767	-5302.124	1202.807	-0.197217	0.193155	0.942925	0.186251		1045.175	-5430.618	1013.609	-0.197217	0.193155	0.942925	0.186251		502.477	-5378.827	983.811	0.015289	-0.012127	0.999413	-0.028143		488.885	-5371.704	543.300	0.102844	-0.403138	0.908017	0.049070		417.539	-5011.977	226.419	0.123752	-0.310622	0.941099	0.050326		409.811	-4947.676	223.847	-0.081342	-0.335506	0.938350	-0.017834		424.917	-5086.158	108.976	-0.081342	-0.335506	0.938350	-0.017834		695.250	-5354.007	967.247	-0.001276	0.245201	0.967328	0.064433		682.246	-5564.085	580.939	-0.060360	-0.046538	0.989791	0.120437		748.424	-5524.799	80.470	-0.059934	0.009251	0.991609	0.114169		772.075	-5480.437	39.559	-0.039466	0.002638	0.990694	0.130237		727.623	-5651.443	36.781	-0.039466	0.002638	0.990694	0.130237
1170	9.74167		613.137	-5437.278	1042.833	0.044297	-0.037885	0.996143	-0.065593		651.423	-5401.510	1554.879	0.094654	-0.342121	0.920032	-0.165939		603.841	-5338.248	1091.990	0.056086	-0.133551	0.988221	-0.049379		618.951	-5498.543	1438.444	0.056086	-0.133551	0.988221	-0.049379		682.069	-5491.441	1439.942	0.056086	-0.133551	0.988221	-0.049379		618.951	-5498.543	1438.444	0.073039	-0.125088	0.986212	0.080032		474.701	-5468.019	1487.839	0.050207	-0.135870	0.985126	-0.092440		458.490	-5450.839	1456.481	0.235278	-0.047111	0.942770	-0.231536		333.978	-5456.527	1189.926	0.133874	0.249091	0.909530	-0.304608		316.909	-5473.383	1188.248	0.133874	0.249091	0.909530	-0.304608		285.123	-5633.879	993.648	0.133874	0.249091	0.909530	-0.304608		682.069	-5491.441	1439.942	0.038175	-0.139729	0.973321	-0.177946		822.656	-5428.489	1461.205	0.061859	-0.130977	0.989434	-0.006225		808.073	-5409.404	1430.150	-0.234901	-0.255007	0.935885	0.062554		934.127	-5281.737	1201.577	-0.198769	0.186552	0.944834	0.181601		954.645	-5292.371	1200.760	-0.198769	0.186552	0.944834	0.181601		1043.202	-5417.709	1010.443	-0.198769	0.186552	0.944834	0.181601		500.413	-5373.437	980.153	0.013246	-0.015871	0.999245	-0.032904		488.487	-5362.885	539.764	0.104234	-0.397437	0.910380	0.048855		415.325	-5007.221	218.737	0.125563	-0.302242	0.943596	0.050102		407.337	-4943.003	215.095	-0.078897	-0.327665	0.941287	-0.019759		422.585	-5083.369	102.553	-0.078897	-0.327665	0.941287	-0.019759		693.038	-5347.290	963.907	-0.002910	0.252182	0.965414	0.066115		680.626	-5563.139	580.604	-0.062732	-0.045748	0.989301	0.123513		749.198	-5525.152	80.357	-0.062110	0.011041	0.991096	0.117258		773.297	-5481.094	39.380	-0.041285	0.004195	0.990157	0.133666		727.649	-5651.790	37.016	-0.041285	0.004195	0.990157	0.133666
1171	9.75000		611.117	-5430.740	1039.557	0.042645	-0.036382	0.996141	-0.067533		647.849	-5394.024	1550.978	0.094176	-0.340785	0.919993	-0.169147		601.259	-5331.619	1088.422	0.054494	-0.132298	0.988321	-0.052433		615.659	-5491.562	1435.927	0.054494	-0.132298	0.988321	-0.052433		679.079	-5483.665	1436.738	0.054494	-0.132298	0.988321	-0.052433		615.659	-5491.562	1435.927	0.071297	-0.124053	0.986710	0.077018		471.035	-5461.769	1484.670	0.048672	-0.134549	0.985093	-0.095495		454.854	-5444.745	1453.211	0.234971	-0.044347	0.942201	-0.234688		330.895	-5452.303	1186.444	0.132079	0.252883	0.907664	-0.307816		313.982	-5469.320	1184.807	0.132079	0.252883	0.907664	-0.307816		284.303	-5631.231	991.047	0.132079	0.252883	0.907664	-0.307816		679.079	-5483.665	1436.738	0.036760	-0.138279	0.973022	-0.180986		819.213	-5419.865	1458.449	0.060214	-0.129795	0.989667	-0.009271		804.649	-5400.926	1427.296	-0.234539	-0.257283	0.935599	0.058746		930.014	-5271.602	1199.276	-0.200471	0.181478	0.946259	0.177402		950.652	-5282.002	1198.438	-0.200471	0.181478	0.946259	0.177402		1041.144	-5404.852	1007.410	-0.200471	0.181478	0.946259	0.177402		498.376	-5367.499	976.302	0.011962	-0.018540	0.999072	-0.036990		487.457	-5354.491	536.034	0.104174	-0.392564	0.912689	0.045163		412.478	-5002.624	211.264	0.124949	-0.297698	0.945304	0.046522		404.010	-4938.504	207.032	-0.079100	-0.323802	0.942500	-0.024267		420.710	-5079.728	95.777	-0.079100	-0.323802	0.942500	-0.024267		690.955	-5340.648	960.688	-0.004163	0.259200	0.963588	0.065548		679.307	-5562.265	580.498	-0.064169	-0.044855	0.989316	0.122980		749.183	-5525.317	80.354	-0.063565	0.012035	0.991047	0.116791		773.355	-5481.337	39.336	-0.042528	0.005100	0.990137	0.133394		727.792	-5652.059	37.238	-0.042528	0.005100	0.990137	0.133394
1172	9.75833		609.155	-5423.959	1035.947	0.041826	-0.035399	0.996001	-0.070563		644.308	-5386.197	1547.267	0.094376	-0.340077	0.919869	-0.171120		598.598	-5324.823	1084.635	0.052964	-0.130993	0.988454	-0.054721		612.690	-5484.918	1432.686	0.052964	-0.130993	0.988454	-0.054721		676.064	-5475.423	1434.018	0.052964	-0.130993	0.988454	-0.054721		612.690	-5484.918	1432.686	0.069609	-0.122959	0.987140	0.074766		467.758	-5455.633	1480.816	0.047200	-0.133178	0.985126	-0.097787		451.624	-5438.747	1449.259	0.235852	-0.042882	0.941198	-0.238077		327.423	-5447.650	1182.646	0.130344	0.257759	0.905079	-0.312093		310.713	-5464.873	1181.090	0.130344	0.257759	0.905079	-0.312093		283.548	-5628.649	988.532	0.130344	0.257759	0.905079	-0.312093		676.064	-5475.423	1434.018	0.035413	-0.136785	0.972855	-0.183273		815.844	-5410.980	1456.117	0.058628	-0.128558	0.989900	-0.011552		801.317	-5392.172	1424.868	-0.233617	-0.258499	0.935688	0.055578		925.777	-5261.781	1196.959	-0.201684	0.175210	0.948006	0.172946		946.540	-5271.923	1196.061	-0.201684	0.175210	0.948006	0.172946		1038.911	-5391.707	1003.988	-0.201684	0.175210	0.948006	0.172946		496.157	-5361.504	972.370	0.009914	-0.021685	0.998848	-0.041654		486.870	-5345.580	532.250	0.105179	-0.387414	0.914797	0.044656		410.372	-4997.487	203.789	0.126518	-0.289000	0.947814	0.046049		401.618	-4933.487	198.449	-0.076845	-0.315661	0.945384	-0.026497		418.606	-5076.585	89.659	-0.076845	-0.315661	0.945384	-0.026497		688.601	-5333.507	957.092	-0.005842	0.266117	0.961621	0.066581		677.705	-5560.776	580.068	-0.066410	-0.043641	0.988941	0.125224		749.749	-5525.492	80.112	-0.065662	0.013288	0.990613	0.119151		774.298	-5481.740	39.073	-0.044521	0.006220	0.989705	0.135877		727.871	-5652.233	37.238	-0.044521	0.006220	0.989705	0.135877
1173	9.76667		607.068	-5416.973	1032.460	0.040275	-0.034004	0.996003	-0.072113		640.742	-5378.331	1543.126	0.093598	-0.338993	0.919810	-0.173988		596.039	-5317.752	1080.870	0.051272	-0.130091	0.988507	-0.057450		609.305	-5477.879	1429.785	0.051272	-0.130091	0.988507	-0.057450		672.770	-5467.260	1430.398	0.051272	-0.130091	0.988507	-0.057450		609.305	-5477.879	1429.785	0.067814	-0.122285	0.987549	0.072068		464.027	-5449.262	1477.273	0.045549	-0.132203	0.985061	-0.100515		447.941	-5432.498	1445.626	0.235580	-0.039971	0.940753	-0.240599		324.309	-5443.282	1178.818	0.128601	0.262123	0.903140	-0.314787		307.746	-5460.652	1177.318	0.128601	0.262123	0.903140	-0.314787		282.683	-5626.005	985.827	0.128601	0.262123	0.903140	-0.314787		672.770	-5467.260	1430.398	0.033853	-0.135670	0.972552	-0.185985		812.129	-5402.083	1452.993	0.056898	-0.127730	0.990073	-0.014276		797.639	-5383.390	1421.658	-0.233522	-0.260811	0.935263	0.052227		921.592	-5251.405	1194.392	-0.203362	0.170091	0.949243	0.169265		942.459	-5261.330	1193.478	-0.203362	0.170091	0.949243	0.169265		1036.630	-5378.622	1000.743	-0.203362	0.170091	0.949243	0.169265		494.094	-5355.023	968.348	0.008793	-0.023893	0.998657	-0.045114		485.652	-5337.042	528.363	0.105046	-0.382940	0.916826	0.041870		407.837	-4992.452	196.534	0.126173	-0.283644	0.949602	0.043387		398.689	-4928.570	190.501	-0.076716	-0.310887	0.946863	-0.030250		416.823	-5072.695	83.263	-0.076716	-0.310887	0.946863	-0.030250		686.501	-5326.467	953.655	-0.007130	0.272868	0.959752	0.066101		676.389	-5559.210	579.807	-0.067884	-0.042293	0.988965	0.124707		749.718	-5525.426	79.934	-0.067153	0.014413	0.990548	0.118734		774.347	-5481.765	38.845	-0.045904	0.007287	0.989676	0.135578		728.010	-5652.286	37.326	-0.045904	0.007287	0.989676	0.135578
1174	9.77500		605.140	-5409.711	1028.522	0.040507	-0.033620	0.995699	-0.076234		637.055	-5370.222	1539.260	0.094158	-0.338372	0.919666	-0.175653		593.295	-5310.563	1076.889	0.049803	-0.128990	0.988574	-0.060017		606.644	-5471.546	1425.902	0.049803	-0.128990	0.988574	-0.060017		669.635	-5458.252	1427.732	0.049803	-0.128990	0.988574	-0.060017		606.644	-5471.546	1425.902	0.066213	-0.121386	0.987951	0.069531		461.055	-5443.543	1472.800	0.044128	-0.131040	0.985015	-0.103083		445.006	-5426.913	1441.065	0.237300	-0.039920	0.939594	-0.243431		320.500	-5438.313	1174.689	0.126800	0.268014	0.900093	-0.319255		304.160	-5455.901	1173.300	0.126800	0.268014	0.900093	-0.319255		281.901	-5623.448	983.375	0.126800	0.268014	0.900093	-0.319255		669.635	-5458.252	1427.732	0.032540	-0.134387	0.972283	-0.188539		808.595	-5392.368	1450.727	0.055382	-0.126695	0.990251	-0.016838		794.132	-5373.799	1419.306	-0.232588	-0.260369	0.935763	0.049592		917.241	-5241.670	1191.666	-0.204526	0.163574	0.950929	0.164765		938.229	-5251.330	1190.693	-0.204526	0.163574	0.950929	0.164765		1034.233	-5365.394	996.926	-0.204526	0.163574	0.950929	0.164765		491.646	-5348.729	964.399	0.006542	-0.026659	0.998380	-0.049836		484.981	-5328.146	524.578	0.105928	-0.378237	0.918681	0.041723		405.947	-4987.034	189.460	0.127774	-0.274736	0.952008	0.043286		396.551	-4923.304	182.300	-0.074394	-0.302480	0.949705	-0.032139		414.867	-5069.284	77.633	-0.074394	-0.302480	0.949705	-0.032139		683.807	-5318.584	949.664	-0.008930	0.279918	0.957678	0.066469		674.682	-5557.021	579.232	-0.070017	-0.040695	0.988614	0.126825		750.008	-5525.271	79.523	-0.069151	0.015752	0.990117	0.120990		774.996	-5481.844	38.404	-0.049319	0.009011	0.989335	0.136758		728.235	-5652.252	37.312	-0.049319	0.009011	0.989335	0.136758
