NO_OF_FRAMES	1669
NO_OF_CAMERAS	1
FREQUENCY	120
TIME_STAMP	Place Holder
REFERENCE	GLOBAL
SCALE	1.000
SOLVER	OpenSim IK
Frame	Time	pelvis	X	Y	Z	QX	QY	QZ	QW	head_neck	X	Y	Z	QX	QY	QZ	QW	torso	X	Y	Z	QX	QY	QZ	QW	sternumR	X	Y	Z	QX	QY	QZ	QW	sternumL	X	Y	Z	QX	QY	QZ	QW	clavicle_R	X	Y	Z	QX	QY	QZ	QW	scapula_R	X	Y	Z	QX	QY	QZ	QW	humerus_R	X	Y	Z	QX	QY	QZ	QW	ulna_R	X	Y	Z	QX	QY	QZ	QW	radius_R	X	Y	Z	QX	QY	QZ	QW	hand_R	X	Y	Z	QX	QY	QZ	QW	clavicle_L	X	Y	Z	QX	QY	QZ	QW	scapula_L	X	Y	Z	QX	QY	QZ	QW	humerus_L	X	Y	Z	QX	QY	QZ	QW	ulna_L	X	Y	Z	QX	QY	QZ	QW	radius_L	X	Y	Z	QX	QY	QZ	QW	hand_L	X	Y	Z	QX	QY	QZ	QW	femur_r	X	Y	Z	QX	QY	QZ	QW	tibia_r	X	Y	Z	QX	QY	QZ	QW	talus_r	X	Y	Z	QX	QY	QZ	QW	calcn_r	X	Y	Z	QX	QY	QZ	QW	toes_r	X	Y	Z	QX	QY	QZ	QW	femur_l	X	Y	Z	QX	QY	QZ	QW	tibia_l	X	Y	Z	QX	QY	QZ	QW	talus_l	X	Y	Z	QX	QY	QZ	QW	calcn_l	X	Y	Z	QX	QY	QZ	QW	toes_l	X	Y	Z	QX	QY	QZ	QW
1541	12.83333		1025.393	-5729.432	1063.195	0.032301	-0.055379	0.991544	-0.112828		1018.041	-5599.943	1540.191	0.031905	0.126581	0.988937	-0.070444		1006.117	-5635.108	1115.509	0.038768	-0.002961	0.997621	-0.056922		1018.517	-5724.930	1547.516	0.038768	-0.002961	0.997621	-0.056922		1081.369	-5715.960	1522.179	0.038768	-0.002961	0.997621	-0.056922		1018.517	-5724.930	1547.516	0.038823	0.002125	0.996516	0.073781		873.565	-5687.358	1580.700	0.038602	-0.004649	0.994189	-0.100386		858.831	-5679.112	1544.875	0.465644	0.768610	0.437384	-0.033296		765.707	-5893.414	1724.067	0.327222	0.850213	-0.176127	-0.372884		764.324	-5878.545	1742.042	0.327222	0.850213	-0.176127	-0.372884		942.868	-5834.344	1906.996	0.327222	0.850213	-0.176127	-0.372884		1081.369	-5715.960	1522.179	0.038050	-0.007996	0.981657	-0.186651		1217.439	-5646.100	1533.513	0.038860	-0.001267	0.999155	-0.013351		1204.304	-5635.911	1497.567	0.647476	-0.389852	-0.634873	0.160394		1476.386	-5732.066	1534.666	-0.537097	0.716940	0.018890	0.444035		1469.494	-5722.545	1554.763	-0.537097	0.716940	0.018890	0.444035		1305.424	-5818.948	1710.872	-0.537097	0.716940	0.018890	0.444035		909.700	-5674.420	1000.572	0.042366	0.019727	0.998120	-0.039653		873.020	-5689.314	564.206	0.091647	-0.046537	0.994158	0.032931		785.765	-5641.310	87.471	0.091663	-0.046424	0.994162	0.032940		774.088	-5588.279	52.082	0.066581	-0.051005	0.996350	0.015909		765.534	-5773.153	31.651	0.066581	-0.051005	0.996350	0.015909		1097.912	-5630.423	990.593	-0.074073	0.044300	0.985723	-0.144573		1166.646	-5656.465	558.882	-0.099356	-0.067104	0.985927	-0.116505		1255.110	-5580.175	82.282	-0.115683	0.003274	0.985875	-0.121065		1260.583	-5530.035	41.575	-0.018254	-0.008246	0.998619	-0.048562		1279.377	-5710.254	36.926	-0.018254	-0.008246	0.998619	-0.048562
1542	12.84167		1025.443	-5728.070	1062.830	0.032736	-0.054451	0.991261	-0.115610		1017.542	-5600.453	1540.047	0.034564	0.122716	0.989155	-0.072930		1005.650	-5633.767	1114.988	0.038747	-0.004688	0.997536	-0.058293		1017.861	-5724.080	1545.013	0.038747	-0.004688	0.997536	-0.058293		1082.093	-5715.745	1520.107	0.038747	-0.004688	0.997536	-0.058293		1017.861	-5724.080	1545.013	0.039027	0.000409	0.996611	0.072411		872.817	-5687.005	1578.352	0.038505	-0.006374	0.994044	-0.101751		858.055	-5678.670	1542.559	0.466449	0.757119	0.456304	-0.031336		758.357	-5898.027	1711.823	0.317458	0.848104	-0.181351	-0.383474		757.223	-5883.259	1729.899	0.317458	0.848104	-0.181351	-0.383474		939.372	-5837.029	1890.292	0.317458	0.848104	-0.181351	-0.383474		1082.093	-5715.745	1520.107	0.037803	-0.009706	0.981393	-0.187999		1217.982	-5645.571	1531.669	0.038914	-0.002994	0.999130	-0.014724		1204.814	-5635.289	1495.761	-0.643814	0.362540	0.654586	-0.159953		1480.430	-5725.882	1517.666	-0.524834	0.718834	0.034914	0.454542		1473.678	-5717.237	1538.200	-0.524834	0.718834	0.034914	0.454542		1309.694	-5819.645	1690.532	-0.524834	0.718834	0.034914	0.454542		909.417	-5673.826	1000.154	0.042261	0.019579	0.998113	-0.040020		872.826	-5688.585	563.780	0.091629	-0.045936	0.994098	0.035530		785.692	-5640.934	86.988	0.091831	-0.044579	0.994138	0.035638		774.254	-5587.992	51.388	0.064933	-0.049428	0.996514	0.017309		765.256	-5772.911	31.558	0.064933	-0.049428	0.996514	0.017309		1097.371	-5628.776	990.030	-0.073943	0.045897	0.986247	-0.140507		1166.108	-5656.542	558.404	-0.099471	-0.067311	0.986167	-0.114238		1254.833	-5580.243	81.854	-0.115870	0.004119	0.986119	-0.118858		1260.558	-5530.174	41.094	-0.021391	-0.007292	0.998571	-0.048428		1279.318	-5710.407	36.853	-0.021391	-0.007292	0.998571	-0.048428
1543	12.85000		1025.615	-5726.664	1062.297	0.033475	-0.053815	0.990865	-0.119034		1017.105	-5600.881	1540.074	0.037231	0.118352	0.989380	-0.075722		1005.212	-5632.441	1114.364	0.038457	-0.006541	0.997417	-0.060305		1018.035	-5723.276	1542.805	0.038457	-0.006541	0.997417	-0.060305		1082.965	-5715.319	1517.384	0.038457	-0.006541	0.997417	-0.060305		1018.035	-5723.276	1542.805	0.038982	-0.001465	0.996756	0.070400		872.836	-5686.894	1576.232	0.038135	-0.008212	0.993837	-0.103756		858.055	-5678.478	1540.466	0.467820	0.743959	0.476289	-0.028594		750.947	-5902.454	1698.800	0.307742	0.845820	-0.185905	-0.394111		750.072	-5887.804	1716.986	0.307742	0.845820	-0.185905	-0.394111		935.675	-5839.771	1872.825	0.307742	0.845820	-0.185905	-0.394111		1082.965	-5715.319	1517.384	0.037274	-0.011504	0.981013	-0.189979		1218.576	-5644.663	1529.270	0.038706	-0.004857	0.999099	-0.016739		1205.382	-5634.293	1493.397	-0.640284	0.334157	0.673470	-0.157521		1483.695	-5718.794	1500.625	-0.512122	0.720540	0.053690	0.464403		1477.138	-5711.137	1521.611	-0.512122	0.720540	0.053690	0.464403		1313.964	-5820.281	1670.085	-0.512122	0.720540	0.053690	0.464403		909.151	-5673.306	999.671	0.042200	0.019076	0.998096	-0.040745		872.602	-5687.626	563.286	0.091660	-0.045222	0.994037	0.037999		785.527	-5640.447	86.436	0.092149	-0.041991	0.994124	0.038256		774.301	-5587.653	50.551	0.063084	-0.047171	0.996724	0.018349		765.009	-5772.645	31.561	0.063084	-0.047171	0.996724	0.018349		1096.775	-5626.954	989.311	-0.073804	0.047472	0.986822	-0.135951		1165.473	-5656.453	557.774	-0.099678	-0.067269	0.986497	-0.111185		1254.637	-5580.449	81.259	-0.116177	0.005644	0.986428	-0.115889		1260.714	-5530.509	40.393	-0.025024	-0.005686	0.998531	-0.047723		1279.228	-5710.781	36.798	-0.025024	-0.005686	0.998531	-0.047723
1544	12.85833		1025.835	-5725.115	1061.966	0.033800	-0.052729	0.990534	-0.122148		1016.970	-5601.496	1539.977	0.039771	0.114365	0.989540	-0.078424		1004.837	-5630.920	1113.848	0.038371	-0.008608	0.997283	-0.062292		1017.665	-5722.025	1540.535	0.038371	-0.008608	0.997283	-0.062292		1083.796	-5715.276	1514.986	0.038371	-0.008608	0.997283	-0.062292		1017.665	-5722.025	1540.535	0.039167	-0.003526	0.996882	0.068413		872.330	-5686.341	1574.126	0.037959	-0.010273	0.993616	-0.105735		857.515	-5677.828	1538.397	0.469573	0.729794	0.496107	-0.027906		743.804	-5906.303	1685.286	0.296945	0.843605	-0.188727	-0.405631		743.207	-5891.847	1703.638	0.296945	0.843605	-0.188727	-0.405631		932.231	-5842.569	1854.908	0.296945	0.843605	-0.188727	-0.405631		1083.796	-5715.276	1514.986	0.036920	-0.013543	0.980620	-0.191931		1219.138	-5644.155	1527.168	0.038710	-0.006926	0.999051	-0.018730		1205.901	-5633.681	1491.341	-0.635780	0.303589	0.692816	-0.153699		1486.217	-5711.201	1483.304	-0.498099	0.722589	0.075494	0.473353		1479.955	-5704.658	1504.751	-0.498099	0.722589	0.075494	0.473353		1318.322	-5821.138	1649.286	-0.498099	0.722589	0.075494	0.473353		909.030	-5672.623	999.243	0.042105	0.019098	0.998082	-0.041172		872.569	-5686.961	562.855	0.091664	-0.044570	0.993948	0.040970		785.603	-5640.152	85.949	0.092342	-0.040174	0.994058	0.041321		774.651	-5587.444	49.853	0.061765	-0.045541	0.996844	0.020305		764.699	-5772.466	31.499	0.061765	-0.045541	0.996844	0.020305		1096.355	-5625.099	988.777	-0.073607	0.049259	0.987256	-0.132215		1165.004	-5656.480	557.338	-0.099679	-0.067564	0.986697	-0.109220		1254.287	-5580.369	80.863	-0.116303	0.006577	0.986628	-0.114002		1260.581	-5530.509	39.931	-0.028152	-0.004572	0.998442	-0.047953		1279.183	-5710.781	36.803	-0.028152	-0.004572	0.998442	-0.047953
1545	12.86667		1026.168	-5723.523	1061.568	0.033659	-0.051340	0.990232	-0.125185		1017.218	-5602.316	1539.754	0.041358	0.110913	0.989626	-0.081412		1004.541	-5629.331	1113.197	0.037723	-0.011026	0.997150	-0.064399		1017.086	-5720.794	1537.992	0.037723	-0.011026	0.997150	-0.064399		1084.330	-5715.219	1512.692	0.037723	-0.011026	0.997150	-0.064399		1017.086	-5720.794	1537.992	0.038840	-0.006007	0.997025	0.066306		871.575	-5685.865	1571.615	0.037206	-0.012661	0.993392	-0.107835		856.761	-5677.231	1535.914	0.471062	0.715157	0.515609	-0.028244		737.015	-5909.856	1671.022	0.285627	0.841969	-0.189673	-0.416569		736.660	-5895.655	1689.578	0.285627	0.841969	-0.189673	-0.416569		928.626	-5845.575	1836.828	0.285627	0.841969	-0.189673	-0.416569		1084.330	-5715.219	1512.692	0.035961	-0.015855	0.980213	-0.194003		1219.372	-5643.617	1525.373	0.038168	-0.009370	0.999010	-0.020841		1206.129	-5633.015	1489.585	-0.629558	0.271217	0.712722	-0.148746		1487.586	-5702.691	1465.541	-0.483349	0.725142	0.101257	0.479885		1481.779	-5697.389	1487.454	-0.483349	0.725142	0.101257	0.479885		1323.072	-5821.982	1628.421	-0.483349	0.725142	0.101257	0.479885		909.099	-5671.908	998.609	0.042095	0.019317	0.998039	-0.042104		872.665	-5686.472	562.226	0.091832	-0.044293	0.993846	0.043300		785.634	-5639.720	85.326	0.092848	-0.037799	0.993997	0.043816		774.868	-5587.149	48.976	0.061893	-0.043178	0.996896	0.022440		764.175	-5772.219	31.547	0.061893	-0.043178	0.996896	0.022440		1096.137	-5623.255	988.195	-0.073358	0.050988	0.987570	-0.129325		1164.694	-5656.408	556.852	-0.099565	-0.067650	0.986880	-0.107599		1253.983	-5580.372	80.365	-0.116383	0.007945	0.986783	-0.112482		1260.462	-5530.629	39.320	-0.030436	-0.003084	0.998384	-0.047900		1279.041	-5710.912	36.776	-0.030436	-0.003084	0.998384	-0.047900
1546	12.87500		1026.304	-5722.185	1060.976	0.034598	-0.051062	0.989742	-0.128867		1016.403	-5602.560	1539.940	0.045715	0.105413	0.989700	-0.085390		1004.043	-5628.133	1112.590	0.038327	-0.012716	0.996872	-0.067944		1018.613	-5720.077	1536.575	0.038327	-0.012716	0.996872	-0.067944		1085.120	-5714.758	1508.895	0.038327	-0.012716	0.996872	-0.067944		1018.613	-5720.077	1536.575	0.039659	-0.007605	0.997212	0.062755		872.908	-5686.287	1570.518	0.037736	-0.014376	0.992959	-0.111364		857.985	-5677.629	1534.869	0.473312	0.697122	0.537907	-0.025563		729.805	-5913.382	1656.103	0.274218	0.839810	-0.191315	-0.427694		729.718	-5899.414	1674.837	0.274218	0.839810	-0.191315	-0.427694		924.660	-5848.188	1817.718	0.274218	0.839810	-0.191315	-0.427694		1085.120	-5714.758	1508.895	0.036339	-0.017610	0.979475	-0.197481		1219.675	-5642.259	1521.649	0.038845	-0.011033	0.998886	-0.024395		1206.309	-5631.622	1485.918	-0.625688	0.239657	0.728869	-0.140816		1488.239	-5693.322	1449.040	-0.470073	0.725002	0.129435	0.486466		1482.849	-5689.384	1471.343	-0.470073	0.725002	0.129435	0.486466		1327.804	-5823.335	1607.729	-0.470073	0.725002	0.129435	0.486466		908.759	-5671.484	998.162	0.041939	0.018347	0.998033	-0.042843		872.429	-5685.176	561.755	0.091648	-0.043045	0.993829	0.045298		785.609	-5639.463	84.716	0.092876	-0.035290	0.993992	0.045916		775.021	-5587.048	48.088	0.060309	-0.040892	0.997069	0.023313		764.086	-5772.182	31.506	0.060309	-0.040892	0.997069	0.023313		1095.411	-5621.430	987.454	-0.073418	0.052487	0.988085	-0.124673		1164.049	-5656.238	556.232	-0.099994	-0.067831	0.987174	-0.104348		1253.980	-5580.282	79.853	-0.117003	0.009844	0.987046	-0.109332		1260.859	-5530.701	38.677	-0.033553	-0.001199	0.998360	-0.046379		1278.881	-5711.050	36.858	-0.033553	-0.001199	0.998360	-0.046379
1547	12.88333		1026.698	-5720.548	1060.513	0.034804	-0.049889	0.989268	-0.132850		1016.636	-5602.990	1539.878	0.048063	0.100936	0.989752	-0.088847		1003.661	-5626.574	1111.929	0.038073	-0.015072	0.996619	-0.071232		1018.942	-5719.139	1534.400	0.038073	-0.015072	0.996619	-0.071232		1085.465	-5714.510	1505.564	0.038073	-0.015072	0.996619	-0.071232		1018.942	-5719.139	1534.400	0.039715	-0.009973	0.997390	0.059463		873.016	-5686.453	1568.473	0.037380	-0.016718	0.992563	-0.114638		858.047	-5677.713	1532.863	0.475986	0.678883	0.558449	-0.026285		723.145	-5916.257	1640.592	0.262048	0.838067	-0.189734	-0.439290		723.336	-5902.642	1659.584	0.262048	0.838067	-0.189734	-0.439290		921.066	-5851.371	1798.565	0.262048	0.838067	-0.189734	-0.439290		1085.465	-5714.510	1505.564	0.035780	-0.019912	0.978795	-0.200708		1219.550	-5641.216	1518.715	0.038695	-0.013397	0.998778	-0.027690		1206.125	-5630.487	1483.033	-0.618883	0.206268	0.746308	-0.132143		1487.628	-5683.372	1431.945	-0.455343	0.725577	0.161086	0.490155		1482.861	-5680.903	1454.599	-0.455343	0.725577	0.161086	0.490155		1332.782	-5824.598	1586.550	-0.455343	0.725577	0.161086	0.490155		908.764	-5670.931	997.565	0.042004	0.018222	0.997977	-0.044105		872.383	-5684.553	561.163	0.091843	-0.042612	0.993771	0.046568		785.414	-5639.140	84.123	0.093299	-0.033477	0.993951	0.047295		774.909	-5586.840	47.306	0.060103	-0.039161	0.997131	0.024171		763.697	-5772.015	31.383	0.060103	-0.039161	0.997131	0.024171		1095.006	-5619.387	986.803	-0.073296	0.054514	0.988271	-0.122380		1163.694	-5656.177	555.727	-0.099945	-0.067900	0.987244	-0.103686		1253.620	-5580.218	79.348	-0.117328	0.011772	0.987046	-0.108795		1260.619	-5530.797	38.000	-0.035543	0.000858	0.998269	-0.046855		1278.794	-5711.137	36.970	-0.035543	0.000858	0.998269	-0.046855
1548	12.89167		1027.247	-5719.013	1059.954	0.035215	-0.048965	0.988725	-0.137060		1016.659	-5603.411	1539.932	0.050842	0.095667	0.989737	-0.093189		1003.413	-5625.159	1111.225	0.037877	-0.017515	0.996280	-0.075394		1019.629	-5718.460	1532.803	0.037877	-0.017515	0.996280	-0.075394		1085.897	-5714.112	1501.554	0.037877	-0.017515	0.996280	-0.075394		1019.629	-5718.460	1532.803	0.039839	-0.012421	0.997598	0.055292		873.436	-5687.142	1567.022	0.037077	-0.019151	0.992043	-0.118781		858.400	-5678.339	1531.456	0.478081	0.658948	0.580070	-0.027311		716.682	-5919.134	1624.413	0.248383	0.836899	-0.187078	-0.450453		717.113	-5905.932	1643.691	0.248383	0.836899	-0.187078	-0.450453		917.265	-5854.533	1779.112	0.248383	0.836899	-0.187078	-0.450453		1085.897	-5714.112	1501.554	0.035267	-0.022309	0.977916	-0.204790		1219.379	-5639.796	1515.110	0.038605	-0.015846	0.998621	-0.031863		1205.871	-5628.991	1479.483	-0.612039	0.173311	0.761900	-0.121986		1486.321	-5672.802	1415.612	-0.441370	0.724410	0.195026	0.492330		1482.239	-5671.881	1438.514	-0.441370	0.724410	0.195026	0.492330		1338.179	-5825.996	1565.314	-0.441370	0.724410	0.195026	0.492330		908.880	-5670.510	996.949	0.042045	0.017606	0.997928	-0.045418		872.450	-5683.616	560.543	0.091930	-0.041873	0.993764	0.047210		785.389	-5638.857	83.458	0.093689	-0.030874	0.993960	0.048085		774.900	-5586.742	46.377	0.060264	-0.036593	0.997206	0.024677		763.554	-5771.989	31.418	0.060264	-0.036593	0.997206	0.024677		1094.671	-5617.387	986.069	-0.073235	0.056217	0.988459	-0.120108		1163.415	-5655.858	555.129	-0.100013	-0.067796	0.987348	-0.102690		1253.495	-5580.084	78.750	-0.117850	0.014414	0.987041	-0.107949		1260.673	-5530.882	37.172	-0.036999	0.003486	0.998232	-0.046384		1278.648	-5711.245	37.114	-0.036999	0.003486	0.998232	-0.046384
1549	12.90000		1027.728	-5717.435	1059.458	0.035382	-0.047781	0.988169	-0.141374		1016.695	-5603.808	1539.988	0.053831	0.090522	0.989624	-0.097737		1003.052	-5623.690	1110.529	0.038100	-0.019870	0.995893	-0.079692		1019.987	-5718.006	1530.811	0.038100	-0.019870	0.995893	-0.079692		1085.838	-5713.651	1497.855	0.038100	-0.019870	0.995893	-0.079692		1019.987	-5718.006	1530.811	0.040368	-0.014727	0.997775	0.050981		873.559	-5688.097	1565.283	0.037197	-0.021513	0.991469	-0.123058		858.425	-5679.243	1529.771	0.481161	0.637647	0.600822	-0.030049		710.315	-5921.458	1607.891	0.234198	0.835547	-0.182335	-0.462349		711.028	-5908.756	1627.493	0.234198	0.835547	-0.182335	-0.462349		913.666	-5857.959	1759.399	0.234198	0.835547	-0.182335	-0.462349		1085.838	-5713.651	1497.855	0.035181	-0.024673	0.976971	-0.209000		1218.696	-5638.279	1511.695	0.038931	-0.018189	0.998421	-0.036174		1205.073	-5627.410	1476.131	-0.603085	0.140688	0.777221	-0.111460		1483.608	-5661.829	1399.421	-0.427772	0.722569	0.231510	0.491231		1480.381	-5662.493	1422.468	-0.427772	0.722569	0.231510	0.491231		1343.872	-5827.373	1543.968	-0.427772	0.722569	0.231510	0.491231		908.964	-5670.102	996.311	0.042143	0.017093	0.997863	-0.046912		872.440	-5682.800	559.907	0.092088	-0.041347	0.993782	0.046993		785.192	-5638.561	82.807	0.094066	-0.028946	0.993988	0.047978		774.638	-5586.592	45.539	0.060775	-0.034664	0.997247	0.024569		763.366	-5771.901	31.299	0.060775	-0.034664	0.997247	0.024569		1094.286	-5615.371	985.392	-0.073259	0.058175	0.988493	-0.118869		1163.219	-5655.671	554.624	-0.099997	-0.067800	0.987347	-0.102709		1253.281	-5579.893	78.242	-0.118388	0.017017	0.986916	-0.108123		1260.540	-5530.905	36.427	-0.037779	0.006069	0.998189	-0.046419		1278.493	-5711.268	37.319	-0.037779	0.006069	0.998189	-0.046419
1550	12.90833		1028.314	-5715.880	1059.010	0.035432	-0.046527	0.987587	-0.145778		1016.979	-5604.088	1540.072	0.056550	0.085001	0.989435	-0.102937		1002.766	-5622.252	1109.867	0.038122	-0.022413	0.995429	-0.084649		1020.460	-5717.845	1528.889	0.038122	-0.022413	0.995429	-0.084649		1085.676	-5713.203	1493.974	0.038122	-0.022413	0.995429	-0.084649		1020.460	-5717.845	1528.889	0.040721	-0.017245	0.997962	0.046005		873.759	-5689.554	1563.562	0.037108	-0.024054	0.990789	-0.127990		858.528	-5680.655	1528.103	0.483778	0.615031	0.621723	-0.034001		704.428	-5923.648	1590.674	0.218738	0.834837	-0.175579	-0.473681		705.391	-5911.540	1610.638	0.218738	0.834837	-0.175579	-0.473681		910.145	-5861.658	1739.590	0.218738	0.834837	-0.175579	-0.473681		1085.676	-5713.203	1493.974	0.034870	-0.027197	0.975864	-0.213855		1217.797	-5636.615	1508.191	0.039063	-0.020728	0.998174	-0.041147		1204.057	-5625.686	1472.690	-0.592980	0.108804	0.791457	-0.100660		1479.995	-5650.431	1383.824	-0.415154	0.719024	0.269905	0.487651		1477.735	-5652.694	1406.885	-0.415154	0.719024	0.269905	0.487651		1350.138	-5828.653	1522.386	-0.415154	0.719024	0.269905	0.487651		909.172	-5669.746	995.689	0.042250	0.016474	0.997802	-0.048310		872.539	-5681.936	559.287	0.092206	-0.040709	0.993827	0.046363		785.119	-5638.364	82.157	0.094437	-0.026646	0.994041	0.047478		774.455	-5586.577	44.668	0.061806	-0.032289	0.997267	0.024421		763.275	-5771.957	31.318	0.061806	-0.032289	0.997267	0.024421		1094.003	-5613.380	984.769	-0.073313	0.060114	0.988455	-0.118191		1163.166	-5655.448	554.185	-0.099942	-0.067693	0.987345	-0.102857		1253.176	-5579.765	77.777	-0.118938	0.019923	0.986761	-0.108441		1260.508	-5531.016	35.697	-0.037875	0.008865	0.998183	-0.046025		1278.281	-5711.388	37.597	-0.037875	0.008865	0.998183	-0.046025
1551	12.91667		1028.848	-5714.395	1058.545	0.035421	-0.045239	0.986980	-0.150228		1017.197	-5604.345	1540.150	0.059511	0.079144	0.989168	-0.108358		1002.413	-5620.892	1109.179	0.038396	-0.024935	0.994886	-0.090033		1020.841	-5717.867	1527.089	0.038396	-0.024935	0.994886	-0.090033		1085.096	-5712.585	1490.178	0.038396	-0.024935	0.994886	-0.090033		1020.841	-5717.867	1527.089	0.041322	-0.019710	0.998126	0.040597		873.874	-5691.325	1562.023	0.037272	-0.026586	0.990012	-0.133345		858.521	-5682.397	1526.624	0.486545	0.590772	0.642413	-0.039606		698.803	-5925.365	1573.141	0.201992	0.834329	-0.166662	-0.485097		700.019	-5913.957	1593.500	0.201992	0.834329	-0.166662	-0.485097		906.769	-5865.471	1719.772	0.201992	0.834329	-0.166662	-0.485097		1085.096	-5712.585	1490.178	0.034813	-0.029733	0.974623	-0.219121		1216.408	-5634.674	1504.710	0.039447	-0.023236	0.997866	-0.046549		1202.524	-5623.700	1469.280	-0.581527	0.078494	0.804694	-0.090182		1475.179	-5638.771	1368.865	-0.403815	0.713846	0.309373	0.481296		1474.000	-5642.590	1391.800	-0.403815	0.713846	0.309373	0.481296		1356.663	-5829.553	1500.704	-0.403815	0.713846	0.309373	0.481296		909.341	-5669.480	995.033	0.042374	0.015719	0.997754	-0.049441		872.574	-5681.030	558.634	0.092284	-0.040057	0.993896	0.045268		785.000	-5638.181	81.467	0.094757	-0.024334	0.994115	0.046514		774.184	-5586.585	43.760	0.063122	-0.029855	0.997269	0.024048		763.178	-5772.039	31.319	0.063122	-0.029855	0.997269	0.024048		1093.663	-5611.465	984.132	-0.073561	0.061986	0.988330	-0.118110		1163.238	-5655.179	553.755	-0.099992	-0.067632	0.987292	-0.103350		1253.265	-5579.505	77.350	-0.119658	0.022940	0.986536	-0.109101		1260.653	-5531.002	34.994	-0.037613	0.011716	0.998185	-0.045546		1278.214	-5711.382	37.914	-0.037613	0.011716	0.998185	-0.045546
1552	12.92500		1029.453	-5712.840	1058.148	0.035178	-0.043734	0.986339	-0.154875		1017.611	-5604.401	1540.277	0.062228	0.073011	0.988819	-0.114170		1002.069	-5619.465	1108.511	0.038619	-0.027611	0.994274	-0.095735		1021.183	-5718.092	1525.109	0.038619	-0.027611	0.994274	-0.095735		1084.370	-5711.960	1486.542	0.038619	-0.027611	0.994274	-0.095735		1021.183	-5718.092	1525.109	0.041893	-0.022334	0.998264	0.034863		873.952	-5693.409	1560.292	0.037378	-0.029269	0.989152	-0.139015		858.474	-5684.451	1524.955	0.489469	0.564993	0.662581	-0.046788		693.477	-5926.467	1555.147	0.184545	0.834082	-0.154864	-0.496254		694.951	-5915.885	1575.930	0.184545	0.834082	-0.154864	-0.496254		903.538	-5869.661	1700.012	0.184545	0.834082	-0.154864	-0.496254		1084.370	-5711.960	1486.542	0.034685	-0.032416	0.973272	-0.224695		1214.806	-5632.660	1501.437	0.039787	-0.025900	0.997504	-0.052272		1200.774	-5621.639	1466.079	-0.568449	0.049812	0.817276	-0.080282		1469.394	-5627.084	1354.434	-0.393411	0.707212	0.349431	0.472204		1469.409	-5632.383	1377.104	-0.393411	0.707212	0.349431	0.472204		1363.531	-5829.962	1478.767	-0.393411	0.707212	0.349431	0.472204		909.612	-5669.216	994.368	0.042547	0.014985	0.997704	-0.050509		872.668	-5680.147	557.976	0.092395	-0.039491	0.993980	0.043669		784.892	-5637.982	80.785	0.095076	-0.022250	0.994202	0.045033		773.874	-5586.567	42.888	0.064810	-0.027596	0.997241	0.023441		763.123	-5772.091	31.291	0.064810	-0.027596	0.997241	0.023441		1093.391	-5609.489	983.559	-0.073800	0.064049	0.988059	-0.119122		1163.438	-5654.940	553.415	-0.099862	-0.067548	0.987169	-0.104699		1253.246	-5579.237	76.972	-0.120285	0.025995	0.986213	-0.110630		1260.600	-5530.984	34.328	-0.036937	0.014639	0.998166	-0.045670		1278.167	-5711.343	38.294	-0.036937	0.014639	0.998166	-0.045670
1553	12.93333		1030.120	-5711.252	1057.836	0.034680	-0.042056	0.985668	-0.159649		1018.084	-5604.391	1540.425	0.064824	0.066537	0.988341	-0.120632		1001.737	-5618.009	1107.890	0.038918	-0.030479	0.993575	-0.101812		1021.445	-5718.455	1522.892	0.038918	-0.030479	0.993575	-0.101812		1083.621	-5711.296	1483.180	0.038918	-0.030479	0.993575	-0.101812		1021.445	-5718.455	1522.892	0.042563	-0.025138	0.998364	0.028747		873.960	-5695.759	1558.347	0.037551	-0.032147	0.988188	-0.145056		858.343	-5686.771	1523.079	0.492607	0.537756	0.681939	-0.055816		688.463	-5926.891	1536.885	-0.166237	-0.833839	0.140329	0.507332		690.209	-5917.264	1558.107	-0.166237	-0.833839	0.140329	0.507332		900.577	-5874.120	1680.277	-0.166237	-0.833839	0.140329	0.507332		1083.621	-5711.296	1483.180	0.034607	-0.035298	0.971785	-0.230629		1213.109	-5630.528	1498.455	0.040210	-0.028752	0.997070	-0.058374		1198.914	-5619.459	1463.177	-0.553542	0.023061	0.829451	-0.071214		1462.664	-5615.469	1340.413	-0.383631	0.699448	0.389383	0.460413		1463.979	-5622.135	1362.681	-0.383631	0.699448	0.389383	0.460413		1370.513	-5829.586	1456.549	-0.383631	0.699448	0.389383	0.460413		909.981	-5668.969	993.714	0.042775	0.014206	0.997650	-0.051595		872.809	-5679.245	557.333	0.092539	-0.038903	0.994079	0.041596		784.781	-5637.826	80.123	0.095377	-0.020388	0.994301	0.043060		773.517	-5586.585	42.064	0.066751	-0.025516	0.997188	0.022553		763.121	-5772.175	31.240	0.066751	-0.025516	0.997188	0.022553		1093.193	-5607.492	983.081	-0.074109	0.066286	0.987654	-0.121056		1163.837	-5654.762	553.203	-0.099625	-0.067507	0.986992	-0.106603		1253.276	-5578.949	76.709	-0.120825	0.028788	0.985835	-0.112707		1260.531	-5530.922	33.792	-0.036029	0.017340	0.998129	-0.046252		1278.275	-5711.240	38.726	-0.036029	0.017340	0.998129	-0.046252
